rep,replay_gen,replay_rep,max_update,best_org_fitness,best_org_id,update,evaluations,test_estimations,found_solution,pop_training_coverage,max_approx_agg_score,num_unique_selected,entropy_selected_ids,parents_training_coverage,training_coverage_loss
305,gen_10,rep_097,190,75,39,190,9550000,0,0,100,75,272,7.82372,100,0
305,gen_10,rep_098,190,84,6,190,9550000,0,0,100,84,266,7.84541,100,0
305,gen_10,rep_099,190,77,21,190,9550000,0,0,100,77,260,7.75711,100,0
305,gen_10,rep_100,190,77,155,190,9550000,0,0,100,77,275,7.88027,100,0
305,gen_100,rep_001,100,94,0,100,5050000,0,0,100,94,281,7.95075,100,0
305,gen_100,rep_002,36,100,59,36,1850000,0,1,100,100,254,7.76796,100,0
305,gen_100,rep_003,69,100,150,69,3500000,0,1,100,100,1,-0,100,0
305,gen_100,rep_004,100,94,2,100,5050000,0,0,100,94,250,7.76789,100,0
305,gen_100,rep_005,39,100,260,39,2000000,0,1,100,100,2,1,100,0
305,gen_100,rep_006,32,100,121,32,1650000,0,1,100,100,1,-0,100,0
305,gen_100,rep_007,53,100,419,53,2700000,0,1,100,100,1,-0,100,0
305,gen_100,rep_008,62,100,345,62,3150000,0,1,100,100,1,-0,100,0
305,gen_100,rep_009,25,100,333,25,1300000,0,1,100,100,1,-0,100,0
305,gen_100,rep_010,100,100,0,100,5050000,0,0,100,100,275,7.93817,100,0
305,gen_100,rep_011,14,100,384,14,750000,0,1,100,100,1,-0,100,0
305,gen_100,rep_012,100,94,1,100,5050000,0,0,100,94,259,7.83501,100,0
305,gen_100,rep_013,100,95,2,100,5050000,0,0,100,95,268,7.88328,100,0
305,gen_100,rep_014,12,100,166,12,650000,0,1,100,100,1,-0,100,0
305,gen_100,rep_015,25,100,287,25,1300000,0,1,100,100,1,-0,100,0
305,gen_100,rep_016,25,100,152,25,1300000,0,1,100,100,242,7.72371,100,0
305,gen_100,rep_017,13,100,4,13,700000,0,1,100,100,10,3.31309,100,0
305,gen_100,rep_018,12,100,54,12,650000,0,1,100,100,1,-0,100,0
305,gen_100,rep_019,100,97,1,100,5050000,0,0,100,97,262,7.85817,100,0
